transaction_id,employee_id,vendor_id,vendor_name,transaction_date,amount,receipt_id
TXN_104149,EMP_110,002,V_002_DeltaAirlines,2023-04-18,221.91,REC_2311
TXN_104150,EMP_133,005,V_005_WeWork,2023-12-09,146.86,REC_8712
TXN_104151,EMP_143,002,V_002_DeltaAirlines,2023-03-21,158.66,REC_5222
TXN_104152,EMP_122,003,V_003_AWS,2023-06-19,1142.93,REC_5412
TXN_104153,EMP_139,004,V_004_Staples,2023-10-17,229.63,REC_6611
TXN_104154,EMP_134,003,V_003_AWS,2023-06-10,1542.94,REC_3301
TXN_104155,EMP_112,003,V_003_AWS,2023-05-10,1103.47,REC_8895
TXN_104156,EMP_108,005,V_005_WeWork,2023-10-15,234.94,REC_2249
TXN_104157,EMP_147,002,V_002_DeltaAirlines,2023-12-15,339.07,REC_9933
TXN_104158,EMP_111,003,V_003_AWS,2023-11-29,1013.66,REC_1321
TXN_104159,EMP_139,001,V_001_Uber,2023-10-12,33.09,REC_1048
TXN_104160,EMP_142,001,V_001_Uber,2023-03-16,77.15,REC_2051
TXN_104161,EMP_134,002,V_002_DeltaAirlines,2023-04-22,363.57,REC_5714
TXN_104162,EMP_116,005,V_005_WeWork,2023-01-22,127.19,REC_1398
TXN_104163,EMP_126,001,V_001_Uber,2023-08-04,76.21,REC_9142
TXN_104164,EMP_110,002,V_002_DeltaAirlines,2023-11-06,301.17,REC_6502
TXN_104165,EMP_134,005,V_005_WeWork,2023-08-23,148.8,REC_1194
TXN_104166,EMP_126,005,V_005_WeWork,2023-12-01,336.69,REC_9164
TXN_104167,EMP_105,001,V_001_Uber,2023-10-05,74.53,REC_5574
TXN_104168,EMP_149,003,V_003_AWS,2023-06-20,886.56,REC_1814
TXN_104169,EMP_137,005,V_005_WeWork,2023-06-18,211.96,REC_9271
TXN_104170,EMP_142,003,V_003_AWS,2023-10-29,992.1,REC_1226
TXN_104171,EMP_130,001,V_001_Uber,2023-04-10,73.45,REC_7999
TXN_104172,EMP_127,004,V_004_Staples,2023-11-19,374.17,REC_1292
TXN_104173,EMP_147,003,V_003_AWS,2023-11-13,1545.61,REC_2541
TXN_104174,EMP_128,002,V_002_DeltaAirlines,2023-07-15,374.28,REC_7142
TXN_104175,EMP_143,003,V_003_AWS,2023-01-23,956.85,REC_4484
TXN_104176,EMP_108,001,V_001_Uber,2023-07-18,69.24,REC_5327
TXN_104177,EMP_138,004,V_004_Staples,2023-12-12,143.94,REC_2118
TXN_104178,EMP_146,001,V_001_Uber,2023-05-27,56.91,REC_6054
TXN_104179,EMP_122,004,V_004_Staples,2023-11-30,132.15,REC_6682
TXN_104180,EMP_126,004,V_004_Staples,2023-01-14,150.29,REC_7081
TXN_104181,EMP_115,002,V_002_DeltaAirlines,2023-09-05,221.06,REC_6648
TXN_104182,EMP_147,001,V_001_Uber,2023-08-11,62.7,REC_7867
TXN_104183,EMP_131,001,V_001_Uber,2023-12-30,58.27,REC_5788
TXN_104184,EMP_101,003,V_003_AWS,2023-05-28,562.57,REC_2476
TXN_104185,EMP_111,003,V_003_AWS,2023-12-31,1474.62,REC_3318
TXN_104186,EMP_142,001,V_001_Uber,2023-01-26,72.2,REC_7331
TXN_104187,EMP_124,003,V_003_AWS,2023-06-06,575.28,REC_7734
TXN_104188,EMP_117,003,V_003_AWS,2023-06-11,1477.85,REC_8080
TXN_104189,EMP_141,005,V_005_WeWork,2023-11-06,350.16,REC_9845
TXN_104190,EMP_107,005,V_005_WeWork,2023-05-07,245.87,REC_5586
TXN_104191,EMP_145,001,V_001_Uber,2023-11-12,66.56,REC_4173
TXN_104192,EMP_150,004,V_004_Staples,2023-07-24,399.4,REC_8051
TXN_104193,EMP_112,004,V_004_Staples,2023-01-06,274.13,REC_3729
TXN_104194,EMP_100,005,V_005_WeWork,2023-06-21,180.23,REC_8978
TXN_104195,EMP_104,002,V_002_DeltaAirlines,2023-09-18,195.64,REC_5182
TXN_104196,EMP_133,003,V_003_AWS,2023-10-31,1156.82,REC_7844
TXN_104197,EMP_102,003,V_003_AWS,2023-04-11,1475.14,REC_7569
TXN_104198,EMP_110,004,V_004_Staples,2023-06-13,187.91,REC_9351
TXN_104199,EMP_103,005,V_005_WeWork,2023-08-26,102.18,REC_4280
TXN_104200,EMP_114,002,V_002_DeltaAirlines,2023-05-26,221.22,REC_9037
TXN_104201,EMP_139,002,V_002_DeltaAirlines,2023-05-12,191.19,REC_4583
TXN_104202,EMP_126,004,V_004_Staples,2023-07-24,247.08,REC_2135
TXN_104203,EMP_117,001,V_001_Uber,2023-05-15,31.84,REC_4955
TXN_104204,EMP_116,005,V_005_WeWork,2023-06-12,80.34,REC_4190
TXN_104205,EMP_102,003,V_003_AWS,2023-09-05,562.52,REC_4288
TXN_104206,EMP_126,001,V_001_Uber,2023-09-28,53.25,REC_4781
TXN_104207,EMP_138,003,V_003_AWS,2023-01-14,1435.09,REC_8008
TXN_104208,EMP_133,003,V_003_AWS,2023-02-22,1467.65,REC_6832
TXN_104209,EMP_150,002,V_002_DeltaAirlines,2023-05-24,213.51,REC_3460
TXN_104210,EMP_107,004,V_004_Staples,2023-09-14,79.16,REC_5988
TXN_104211,EMP_116,004,V_004_Staples,2023-07-16,233.89,REC_9379
TXN_104212,EMP_144,002,V_002_DeltaAirlines,2023-01-28,380.62,REC_5572
TXN_104213,EMP_135,002,V_002_DeltaAirlines,2023-05-03,204.38,REC_8175
TXN_104214,EMP_121,002,V_002_DeltaAirlines,2023-11-23,208.02,REC_9333
TXN_104215,EMP_118,001,V_001_Uber,2023-10-14,64.0,REC_1184
TXN_104216,EMP_132,001,V_001_Uber,2023-02-20,60.78,REC_2252
TXN_104217,EMP_111,005,V_005_WeWork,2023-03-05,74.36,REC_5043
TXN_104218,EMP_122,003,V_003_AWS,2023-08-07,1296.62,REC_2538
TXN_104219,EMP_140,003,V_003_AWS,2023-04-10,1250.95,REC_2306
TXN_104220,EMP_148,003,V_003_AWS,2023-07-08,1027.73,REC_6039
TXN_104221,EMP_104,005,V_005_WeWork,2023-06-04,73.04,REC_9443
TXN_104222,EMP_143,003,V_003_AWS,2023-07-14,1684.88,REC_9180
TXN_104223,EMP_104,002,V_002_DeltaAirlines,2023-03-05,324.54,REC_1365
TXN_104224,EMP_143,003,V_003_AWS,2023-07-09,704.65,REC_8467
TXN_104225,EMP_124,004,V_004_Staples,2023-08-03,209.38,REC_3145
TXN_104226,EMP_103,003,V_003_AWS,2023-08-04,512.82,REC_2376
TXN_104227,EMP_135,001,V_001_Uber,2023-02-20,22.55,REC_4788
TXN_104228,EMP_123,002,V_002_DeltaAirlines,2023-07-18,204.32,REC_8332
TXN_104229,EMP_117,001,V_001_Uber,2023-02-08,27.04,REC_5990
TXN_104230,EMP_107,004,V_004_Staples,2023-01-22,267.4,REC_6329
TXN_104231,EMP_126,001,V_001_Uber,2023-10-15,16.08,REC_1345
TXN_104232,EMP_111,004,V_004_Staples,2023-09-28,283.78,REC_5769
TXN_104233,EMP_101,001,V_001_Uber,2023-03-05,52.93,REC_5704
TXN_104234,EMP_131,003,V_003_AWS,2023-05-08,710.81,REC_6610
TXN_104235,EMP_103,004,V_004_Staples,2023-04-01,358.69,REC_2739
TXN_104236,EMP_114,001,V_001_Uber,2023-03-22,51.66,REC_3432
TXN_104237,EMP_115,003,V_003_AWS,2023-12-25,806.96,REC_7062
TXN_104238,EMP_113,001,V_001_Uber,2023-12-13,64.82,REC_3199
TXN_104239,EMP_149,001,V_001_Uber,2023-08-23,60.93,REC_6234
TXN_104240,EMP_110,004,V_004_Staples,2023-11-02,56.82,REC_6316
TXN_104241,EMP_143,004,V_004_Staples,2023-09-02,275.56,REC_5605
TXN_104242,EMP_150,002,V_002_DeltaAirlines,2023-06-22,53.33,REC_2727
TXN_104243,EMP_105,001,V_001_Uber,2023-04-15,17.03,REC_6338
TXN_104244,EMP_129,002,V_002_DeltaAirlines,2023-01-02,224.67,REC_3006
TXN_104245,EMP_115,001,V_001_Uber,2023-10-16,74.23,REC_4001
TXN_104246,EMP_137,002,V_002_DeltaAirlines,2023-05-23,357.67,REC_9867
TXN_104247,EMP_107,004,V_004_Staples,2023-09-12,335.89,REC_1332
TXN_104248,EMP_126,004,V_004_Staples,2023-06-18,381.41,REC_9165
TXN_104249,EMP_103,001,V_001_Uber,2023-04-10,44.4,REC_1137
TXN_104250,EMP_101,005,V_005_WeWork,2023-07-17,90.0,REC_5851
TXN_104251,EMP_118,003,V_003_AWS,2023-04-02,1337.93,REC_7419
TXN_104252,EMP_136,004,V_004_Staples,2023-12-26,159.32,REC_6206
TXN_104253,EMP_113,003,V_003_AWS,2023-05-11,1237.23,REC_3074
TXN_104254,EMP_125,005,V_005_WeWork,2023-01-06,160.33,REC_5224
TXN_104255,EMP_123,001,V_001_Uber,2023-05-30,69.57,REC_3363
TXN_104256,EMP_134,002,V_002_DeltaAirlines,2023-01-13,157.06,REC_2817
TXN_104257,EMP_110,001,V_001_Uber,2023-06-17,73.09,REC_1979
TXN_104258,EMP_115,002,V_002_DeltaAirlines,2023-03-18,290.72,REC_9760
TXN_104259,EMP_132,005,V_005_WeWork,2023-03-08,226.1,REC_1795
TXN_104260,EMP_101,003,V_003_AWS,2023-05-05,1735.08,REC_5445
TXN_104261,EMP_104,001,V_001_Uber,2023-09-08,74.77,REC_2404
TXN_104262,EMP_108,005,V_005_WeWork,2023-03-03,105.5,REC_9900
TXN_104263,EMP_133,003,V_003_AWS,2023-02-12,524.74,REC_4558
TXN_104264,EMP_109,002,V_002_DeltaAirlines,2023-05-09,353.16,REC_2878
TXN_104265,EMP_130,004,V_004_Staples,2023-04-26,112.37,REC_8350
TXN_104266,EMP_139,002,V_002_DeltaAirlines,2023-07-13,70.55,REC_9574
TXN_104267,EMP_128,003,V_003_AWS,2023-11-24,1736.54,REC_6720
TXN_104268,EMP_143,001,V_001_Uber,2023-01-03,27.57,REC_5434
TXN_104269,EMP_149,001,V_001_Uber,2023-09-19,15.51,REC_6392
TXN_104270,EMP_134,001,V_001_Uber,2023-12-28,67.61,REC_9536
TXN_104271,EMP_117,001,V_001_Uber,2023-09-16,67.53,REC_6618
TXN_104272,EMP_113,003,V_003_AWS,2023-07-13,1561.44,REC_7963
TXN_104273,EMP_141,002,V_002_DeltaAirlines,2023-05-31,331.52,REC_3373
TXN_104274,EMP_113,003,V_003_AWS,2023-07-03,1909.9,REC_1785
TXN_104275,EMP_115,001,V_001_Uber,2023-07-14,57.52,REC_1747
TXN_104276,EMP_123,002,V_002_DeltaAirlines,2023-10-17,344.27,REC_4058
TXN_104277,EMP_116,003,V_003_AWS,2023-09-15,1561.11,REC_4360
TXN_104278,EMP_120,004,V_004_Staples,2023-01-31,68.58,REC_4006
TXN_104279,EMP_149,001,V_001_Uber,2023-04-22,16.54,REC_3672
TXN_104280,EMP_113,002,V_002_DeltaAirlines,2023-11-16,107.04,REC_8371
TXN_104281,EMP_129,004,V_004_Staples,2023-04-22,386.33,REC_5858
TXN_104282,EMP_135,005,V_005_WeWork,2023-09-29,248.51,REC_1584
TXN_104283,EMP_110,004,V_004_Staples,2023-10-21,374.05,REC_4798
TXN_104284,EMP_147,005,V_005_WeWork,2023-10-17,50.32,REC_1633
TXN_104285,EMP_130,001,V_001_Uber,2023-12-07,78.38,REC_5474
TXN_104286,EMP_121,003,V_003_AWS,2023-09-19,1662.96,REC_3309
TXN_104287,EMP_144,004,V_004_Staples,2023-08-28,127.64,REC_1624
TXN_104288,EMP_126,004,V_004_Staples,2023-09-18,73.7,REC_6262
TXN_104289,EMP_114,005,V_005_WeWork,2023-01-23,65.85,REC_2390
TXN_104290,EMP_113,004,V_004_Staples,2023-08-27,188.34,REC_5291
TXN_104291,EMP_148,005,V_005_WeWork,2023-12-25,268.61,REC_1862
TXN_104292,EMP_138,001,V_001_Uber,2023-11-02,51.46,REC_9870
TXN_104293,EMP_148,001,V_001_Uber,2023-10-20,53.62,REC_2161
TXN_104294,EMP_129,003,V_003_AWS,2023-08-13,591.08,REC_3755
TXN_104295,EMP_116,005,V_005_WeWork,2023-07-31,206.9,REC_1039
TXN_104296,EMP_134,005,V_005_WeWork,2023-02-26,357.69,REC_5332
TXN_104297,EMP_137,005,V_005_WeWork,2023-01-28,381.92,REC_7903
TXN_104298,EMP_140,003,V_003_AWS,2023-03-11,1245.05,REC_3502
TXN_104299,EMP_101,001,V_001_Uber,2023-12-18,57.01,REC_5944
TXN_104300,EMP_116,005,V_005_WeWork,2023-12-18,55.68,REC_6416
TXN_104301,EMP_143,004,V_004_Staples,2023-06-11,248.53,REC_4018
TXN_104302,EMP_103,001,V_001_Uber,2023-02-01,50.91,REC_1272
TXN_104303,EMP_101,004,V_004_Staples,2023-10-03,324.18,REC_6911
TXN_104304,EMP_129,003,V_003_AWS,2023-12-11,1430.77,REC_4289
TXN_104305,EMP_150,001,V_001_Uber,2023-04-21,36.34,REC_8598
TXN_104306,EMP_150,001,V_001_Uber,2023-11-06,38.23,REC_4947
TXN_104307,EMP_127,004,V_004_Staples,2023-10-25,397.71,REC_1903
TXN_104308,EMP_127,002,V_002_DeltaAirlines,2023-05-20,125.35,REC_2558
TXN_104309,EMP_121,004,V_004_Staples,2023-03-31,58.61,REC_6992
TXN_104310,EMP_113,002,V_002_DeltaAirlines,2023-07-08,223.29,REC_7864
TXN_104311,EMP_102,004,V_004_Staples,2023-02-24,368.04,REC_5446
TXN_104312,EMP_132,001,V_001_Uber,2023-08-19,76.76,REC_5514
TXN_104313,EMP_123,002,V_002_DeltaAirlines,2023-09-02,135.18,REC_9783
TXN_104314,EMP_108,004,V_004_Staples,2023-04-07,211.56,REC_3981
TXN_104315,EMP_137,002,V_002_DeltaAirlines,2023-05-05,279.38,REC_8645
TXN_104316,EMP_125,002,V_002_DeltaAirlines,2023-11-15,139.58,REC_1548
TXN_104317,EMP_138,003,V_003_AWS,2023-02-25,789.77,REC_2195
TXN_104318,EMP_119,001,V_001_Uber,2023-10-01,56.75,REC_7614
TXN_104319,EMP_139,001,V_001_Uber,2023-04-17,41.78,REC_4529
TXN_104320,EMP_126,004,V_004_Staples,2023-01-17,398.19,REC_1295
TXN_104321,EMP_101,004,V_004_Staples,2023-12-25,138.51,REC_4803
TXN_104322,EMP_101,004,V_004_Staples,2023-04-16,169.36,REC_4113
TXN_104323,EMP_136,002,V_002_DeltaAirlines,2023-10-05,185.97,REC_2576
TXN_104324,EMP_110,003,V_003_AWS,2023-08-26,1585.86,REC_3371
TXN_104325,EMP_132,002,V_002_DeltaAirlines,2023-08-30,221.98,REC_5791
TXN_104326,EMP_130,001,V_001_Uber,2023-09-05,58.68,REC_4566
TXN_104327,EMP_127,005,V_005_WeWork,2023-08-03,364.03,REC_3188
TXN_104328,EMP_134,004,V_004_Staples,2023-07-20,302.19,REC_4609
TXN_104329,EMP_106,002,V_002_DeltaAirlines,2023-01-09,120.01,REC_7983
TXN_104330,EMP_136,002,V_002_DeltaAirlines,2023-09-24,102.28,REC_3847
TXN_104331,EMP_139,001,V_001_Uber,2023-02-13,27.45,REC_6033
TXN_104332,EMP_134,002,V_002_DeltaAirlines,2023-04-27,113.38,REC_4633
TXN_104333,EMP_121,001,V_001_Uber,2023-12-31,77.98,REC_4890
TXN_104334,EMP_139,002,V_002_DeltaAirlines,2023-07-12,304.5,REC_5167
TXN_104335,EMP_117,004,V_004_Staples,2023-03-02,250.82,REC_5774
TXN_104336,EMP_115,004,V_004_Staples,2023-02-19,173.74,REC_2215
TXN_104337,EMP_101,002,V_002_DeltaAirlines,2023-12-27,309.71,REC_4134
TXN_104338,EMP_145,003,V_003_AWS,2023-08-31,933.63,REC_1327
TXN_104339,EMP_121,005,V_005_WeWork,2023-09-22,69.99,REC_4295
TXN_104340,EMP_128,005,V_005_WeWork,2023-11-22,175.6,REC_7039
TXN_104341,EMP_143,003,V_003_AWS,2023-10-12,1903.92,REC_9996
TXN_104342,EMP_128,003,V_003_AWS,2023-12-01,1777.3,REC_8617
TXN_104343,EMP_100,004,V_004_Staples,2023-05-02,103.28,REC_2466
TXN_104344,EMP_135,005,V_005_WeWork,2023-10-20,331.24,REC_3551
TXN_104345,EMP_127,005,V_005_WeWork,2023-11-24,152.43,REC_1288
TXN_104346,EMP_104,003,V_003_AWS,2023-10-31,624.37,REC_3954
TXN_104347,EMP_150,004,V_004_Staples,2023-09-16,144.51,REC_9249
TXN_104348,EMP_150,005,V_005_WeWork,2023-03-20,201.03,REC_9318
TXN_104349,EMP_127,002,V_002_DeltaAirlines,2023-02-23,140.26,REC_5509
TXN_104350,EMP_145,005,V_005_WeWork,2023-05-29,90.67,REC_9782
TXN_104351,EMP_116,002,V_002_DeltaAirlines,2023-05-23,149.94,REC_5865
TXN_104352,EMP_112,004,V_004_Staples,2023-01-03,107.02,REC_7668
TXN_104353,EMP_102,003,V_003_AWS,2023-11-10,1017.44,REC_8964
TXN_104354,EMP_150,001,V_001_Uber,2023-06-05,53.12,REC_1636
TXN_104355,EMP_129,001,V_001_Uber,2023-06-29,64.11,REC_6287
TXN_104356,EMP_125,001,V_001_Uber,2023-07-28,61.01,REC_3121
TXN_104357,EMP_139,003,V_003_AWS,2023-09-10,1145.09,REC_9643
TXN_104358,EMP_145,005,V_005_WeWork,2023-07-20,298.14,REC_5513
TXN_104359,EMP_139,002,V_002_DeltaAirlines,2023-01-14,375.59,REC_9119
TXN_104360,EMP_138,003,V_003_AWS,2023-04-24,1452.54,REC_3069
TXN_104361,EMP_148,003,V_003_AWS,2023-04-04,691.36,REC_4962
TXN_104362,EMP_142,003,V_003_AWS,2023-09-03,1479.57,REC_6796
TXN_104363,EMP_141,003,V_003_AWS,2023-09-23,1910.58,REC_2524
TXN_104364,EMP_118,004,V_004_Staples,2023-12-24,178.23,REC_6441
TXN_104365,EMP_133,002,V_002_DeltaAirlines,2023-07-27,166.37,REC_1358
TXN_104366,EMP_116,001,V_001_Uber,2023-03-19,61.22,REC_3081
TXN_104367,EMP_128,002,V_002_DeltaAirlines,2023-02-19,102.59,REC_4647
TXN_104368,EMP_145,003,V_003_AWS,2023-08-14,1969.68,REC_2948
TXN_104369,EMP_110,001,V_001_Uber,2023-11-14,63.66,REC_8061
TXN_104370,EMP_137,003,V_003_AWS,2023-11-19,1138.53,REC_4260
TXN_104371,EMP_130,002,V_002_DeltaAirlines,2023-11-29,186.58,REC_8686
TXN_104372,EMP_146,002,V_002_DeltaAirlines,2023-06-28,56.63,REC_8858
TXN_104373,EMP_145,003,V_003_AWS,2023-02-17,1349.55,REC_4257
TXN_104374,EMP_127,004,V_004_Staples,2023-10-30,270.09,REC_9493
TXN_104375,EMP_133,003,V_003_AWS,2023-02-10,744.16,REC_5743
TXN_104376,EMP_131,001,V_001_Uber,2023-05-23,36.59,REC_9341
TXN_104377,EMP_140,001,V_001_Uber,2023-08-19,72.78,REC_5989
TXN_104378,EMP_136,002,V_002_DeltaAirlines,2023-10-17,152.82,REC_8489
TXN_104379,EMP_103,001,V_001_Uber,2023-05-22,50.34,REC_5649
TXN_104380,EMP_103,002,V_002_DeltaAirlines,2023-07-17,345.81,REC_2598
TXN_104381,EMP_116,003,V_003_AWS,2023-02-05,1614.7,REC_3028
TXN_104382,EMP_124,001,V_001_Uber,2023-12-28,73.14,REC_4609
TXN_104383,EMP_144,004,V_004_Staples,2023-06-15,106.84,REC_9406
TXN_104384,EMP_123,003,V_003_AWS,2023-06-05,1284.55,REC_6783
TXN_104385,EMP_141,004,V_004_Staples,2023-10-24,125.2,REC_1499
TXN_104386,EMP_135,003,V_003_AWS,2023-01-20,874.36,REC_5884
TXN_104387,EMP_100,001,V_001_Uber,2023-07-24,78.02,REC_8278
TXN_104388,EMP_143,004,V_004_Staples,2023-06-08,176.29,REC_1332
TXN_104389,EMP_107,004,V_004_Staples,2023-09-09,164.56,REC_2666
TXN_104390,EMP_118,005,V_005_WeWork,2023-05-09,111.92,REC_1501
TXN_104391,EMP_138,002,V_002_DeltaAirlines,2023-02-18,121.19,REC_3935
TXN_104392,EMP_112,005,V_005_WeWork,2023-10-01,193.36,REC_7743
TXN_104393,EMP_108,004,V_004_Staples,2023-01-06,311.32,REC_4206
TXN_104394,EMP_148,002,V_002_DeltaAirlines,2023-02-08,219.7,REC_1414
TXN_104395,EMP_145,005,V_005_WeWork,2023-11-14,387.22,REC_4153
TXN_104396,EMP_137,001,V_001_Uber,2023-05-11,24.87,REC_7522
TXN_104397,EMP_129,005,V_005_WeWork,2023-11-13,76.66,REC_8226
TXN_104398,EMP_120,002,V_002_DeltaAirlines,2023-07-23,215.05,REC_4265
TXN_104399,EMP_119,005,V_005_WeWork,2023-05-25,298.27,REC_2536
TXN_104400,EMP_101,004,V_004_Staples,2023-11-05,127.43,REC_3188
TXN_104401,EMP_150,001,V_001_Uber,2023-10-15,33.05,REC_1564
TXN_104402,EMP_113,004,V_004_Staples,2023-05-21,166.1,REC_1348
TXN_104403,EMP_120,003,V_003_AWS,2023-04-18,1872.18,REC_3528
TXN_104404,EMP_114,002,V_002_DeltaAirlines,2023-05-03,125.97,REC_8330
TXN_104405,EMP_132,004,V_004_Staples,2023-06-30,362.08,REC_2940
TXN_104406,EMP_126,003,V_003_AWS,2023-03-19,1232.47,REC_6848
TXN_104407,EMP_135,001,V_001_Uber,2023-05-27,30.06,REC_8651
TXN_104408,EMP_110,001,V_001_Uber,2023-12-03,22.61,REC_5596
TXN_104409,EMP_121,002,V_002_DeltaAirlines,2023-08-28,124.03,REC_6838
TXN_104410,EMP_102,002,V_002_DeltaAirlines,2023-08-18,234.97,REC_9720
TXN_104411,EMP_134,004,V_004_Staples,2023-10-26,387.11,REC_4799
TXN_104412,EMP_129,002,V_002_DeltaAirlines,2023-09-03,275.26,REC_5107
TXN_104413,EMP_141,004,V_004_Staples,2023-01-12,274.67,REC_7727
TXN_104414,EMP_148,005,V_005_WeWork,2023-04-01,354.08,REC_7298
TXN_104415,EMP_108,003,V_003_AWS,2023-07-29,811.4,REC_1142
TXN_104416,EMP_107,005,V_005_WeWork,2023-07-19,215.04,REC_9888
TXN_104417,EMP_129,001,V_001_Uber,2023-07-01,77.61,REC_6310
TXN_104418,EMP_136,002,V_002_DeltaAirlines,2023-12-29,157.75,REC_5680
TXN_104419,EMP_143,002,V_002_DeltaAirlines,2023-10-07,255.96,REC_5562
TXN_104420,EMP_115,004,V_004_Staples,2023-12-15,397.14,REC_9239
TXN_104421,EMP_148,003,V_003_AWS,2023-09-24,1985.24,REC_8350
TXN_104422,EMP_119,004,V_004_Staples,2023-07-29,208.32,REC_9761
TXN_104423,EMP_136,001,V_001_Uber,2023-01-23,65.11,REC_1645
TXN_104424,EMP_146,004,V_004_Staples,2023-05-08,318.65,REC_4318
TXN_104425,EMP_150,002,V_002_DeltaAirlines,2023-07-16,381.32,REC_4918
TXN_104426,EMP_124,005,V_005_WeWork,2023-07-07,308.27,REC_7107
TXN_104427,EMP_135,004,V_004_Staples,2023-11-08,199.08,REC_7188
TXN_104428,EMP_113,003,V_003_AWS,2023-08-12,1536.73,REC_8421
TXN_104429,EMP_104,001,V_001_Uber,2023-03-12,72.64,REC_3466
TXN_104430,EMP_130,001,V_001_Uber,2023-11-12,78.82,REC_9571
TXN_104431,EMP_146,002,V_002_DeltaAirlines,2023-08-02,176.41,REC_2083
TXN_104432,EMP_148,005,V_005_WeWork,2023-07-01,76.48,REC_7282
TXN_104433,EMP_139,002,V_002_DeltaAirlines,2023-11-20,163.77,REC_7752
TXN_104434,EMP_103,001,V_001_Uber,2023-12-13,29.08,REC_2248
TXN_104435,EMP_138,004,V_004_Staples,2023-06-22,93.53,REC_2395
TXN_104436,EMP_109,001,V_001_Uber,2023-12-27,46.3,REC_1004
TXN_104437,EMP_111,004,V_004_Staples,2023-01-06,157.24,REC_4329
TXN_104438,EMP_119,002,V_002_DeltaAirlines,2023-04-10,369.89,REC_1927
TXN_104439,EMP_123,004,V_004_Staples,2023-03-30,256.28,REC_7681
TXN_104440,EMP_111,004,V_004_Staples,2023-03-02,200.8,REC_5129
TXN_104441,EMP_148,002,V_002_DeltaAirlines,2023-02-19,249.69,REC_3950
TXN_104442,EMP_132,005,V_005_WeWork,2023-06-08,369.64,REC_1957
TXN_104443,EMP_129,001,V_001_Uber,2023-05-05,46.56,REC_6508
TXN_104444,EMP_147,005,V_005_WeWork,2023-04-09,382.35,REC_5217
TXN_104445,EMP_130,004,V_004_Staples,2023-05-28,345.12,REC_8687
TXN_104446,EMP_143,005,V_005_WeWork,2023-11-03,390.4,REC_7327
TXN_104447,EMP_124,005,V_005_WeWork,2023-09-07,314.7,REC_4269
TXN_104448,EMP_123,004,V_004_Staples,2023-05-25,325.91,REC_6029
TXN_104449,EMP_132,002,V_002_DeltaAirlines,2023-07-05,294.57,REC_5789
TXN_104450,EMP_110,002,V_002_DeltaAirlines,2023-08-24,366.82,REC_6911
TXN_104451,EMP_111,005,V_005_WeWork,2023-04-24,371.04,REC_3229
TXN_104452,EMP_109,004,V_004_Staples,2023-05-13,143.95,REC_1502
TXN_104453,EMP_148,002,V_002_DeltaAirlines,2023-07-30,335.77,REC_8753
TXN_104454,EMP_124,003,V_003_AWS,2023-01-01,1069.53,REC_4375
TXN_104455,EMP_106,004,V_004_Staples,2023-04-20,293.2,REC_1823
TXN_104456,EMP_115,005,V_005_WeWork,2023-12-20,340.21,REC_1561
TXN_104457,EMP_136,004,V_004_Staples,2023-09-02,163.87,REC_6043
TXN_104458,EMP_111,001,V_001_Uber,2023-06-16,62.72,REC_7186
TXN_104459,EMP_104,001,V_001_Uber,2023-11-02,60.6,REC_1037
TXN_104460,EMP_139,003,V_003_AWS,2023-01-08,1637.21,REC_5730
TXN_104461,EMP_143,005,V_005_WeWork,2023-02-05,111.19,REC_7315
TXN_104462,EMP_102,003,V_003_AWS,2023-02-28,1157.83,REC_8885
TXN_104463,EMP_141,004,V_004_Staples,2023-03-30,245.04,REC_6928
TXN_104464,EMP_129,004,V_004_Staples,2023-05-18,345.54,REC_8189
TXN_104465,EMP_146,004,V_004_Staples,2023-05-23,371.39,REC_1357
TXN_104466,EMP_100,003,V_003_AWS,2023-09-13,1706.65,REC_7303
TXN_104467,EMP_134,001,V_001_Uber,2023-02-21,15.24,REC_2120
TXN_104468,EMP_144,005,V_005_WeWork,2023-07-01,247.93,REC_6360
TXN_104469,EMP_131,001,V_001_Uber,2023-09-23,37.42,REC_8563
TXN_104470,EMP_128,002,V_002_DeltaAirlines,2023-01-28,94.3,REC_5700
TXN_104471,EMP_125,005,V_005_WeWork,2023-10-20,69.36,REC_3434
TXN_104472,EMP_104,001,V_001_Uber,2023-11-20,32.13,REC_6309
TXN_104473,EMP_127,002,V_002_DeltaAirlines,2023-11-09,177.99,REC_7250
TXN_104474,EMP_121,002,V_002_DeltaAirlines,2023-03-19,188.71,REC_3208
TXN_104475,EMP_113,004,V_004_Staples,2023-05-04,102.57,REC_9203
TXN_104476,EMP_145,005,V_005_WeWork,2023-10-31,321.37,REC_3541
TXN_104477,EMP_110,002,V_002_DeltaAirlines,2023-01-09,213.79,REC_5014
TXN_104478,EMP_104,001,V_001_Uber,2023-01-22,71.71,REC_7160
TXN_104479,EMP_103,003,V_003_AWS,2023-10-15,1356.74,REC_1249
TXN_104480,EMP_113,004,V_004_Staples,2023-10-08,67.82,REC_5280
TXN_104481,EMP_105,003,V_003_AWS,2023-09-11,881.67,REC_6781
TXN_104482,EMP_116,005,V_005_WeWork,2023-02-21,140.99,REC_4223
TXN_104483,EMP_127,004,V_004_Staples,2023-12-14,234.05,REC_1931
TXN_104484,EMP_120,004,V_004_Staples,2023-05-03,333.39,REC_1365
TXN_104485,EMP_116,003,V_003_AWS,2023-06-17,1586.84,REC_3114
TXN_104486,EMP_128,004,V_004_Staples,2023-04-04,57.83,REC_9965
